降,コウ
墓穴,ボケツ
両日,リョウジツ
豪商,ゴウショウ
雑菌,ザッキン
ペンダント,ペンダント
森,モリ
荷重,カジュウ
父祖,フソ
大枠,オオワク
視床,シショウ
駆け出し,カケダシ
ポップ,ポップ
かや,カヤ
常磐,トキワ
ゴシップ,ゴシップ
ストリップ,ストリップ
ＡＩ,エーアイ
雨期,ウキ
鋳型,イガタ
華道,カドウ
ワーキング,ワーキング
すごろく,スゴロク
声帯,セイタイ
原資,ゲンシ
筋腫,キンシュ
薄茶,ウスチャ
涅槃,ネハン
御名,ギョメイ
月賦,ゲップ
血糖,ケットウ
元金,ガンキン
洋上,ヨウジョウ
スクリュー,スクリュー
氷室,ヒムロ
忠節,チュウセツ
くるぶし,クルブシ
幕閣,バッカク
培地,バイチ
こわき,コワキ
厩舎,キュウシャ
徒労,トロウ
白羽,シラハ
索,サク
武,ブ
ネーション,ネーション
花輪,ハナワ
揚子,ヨウス
アワー,アワー
抱負,ホウフ
瓢,ヒサゴ
セダン,セダン
一助,イチジョ
ほころび,ホコロビ
外洋,ガイヨウ
陰部,インブ
多い,オオイ
ナチズム,ナチズム
死角,シカク
何色,ナニイロ
山師,ヤマシ
絶景,ゼッケイ
さす,サス
スイミング,スイミング
さばき,サバキ
前略,ゼンリャク
ＳＬ,エスエル
卒論,ソツロン
残飯,ザンパン
次項,ジコウ
恋心,コイゴコロ
抗菌,コウキン
ファミレス,ファミレス
飼い猫,カイネコ
ふっと,フット
無比,ムヒ
ひな型,ヒナガタ
桃源,トウゲン
コンベヤー,コンベヤー
政情,セイジョウ
菖蒲,ショウブ
温情,オンジョウ
バルナ,バルナ
水溶,スイヨウ
張り合い,ハリアイ
郎等,ロウドウ
工賃,コウチン
大后,オオキサキ
雅楽,ガガク
賢人,ケンジン
フィールドワーク,フィールドワーク
マットレス,マットレス
通し,トオシ
ひし形,ヒシガタ
スパ,スパ
千金,センキン
御意,ギョイ
他力,タリキ
遺児,イジ
懇親,コンシン
額縁,ガクブチ
産声,ウブゴエ
原題,ゲンダイ
斜線,シャセン
ファニー,ファニー
チョキ,チョキ
高弟,コウテイ
水雷,スイライ
視角,シカク
助け船,タスケブネ
買い替え,カイカエ
風間,カザマ
覇気,ハキ
軍閥,グンバツ
手提げ,テサゲ
無気,ムキ
リーブ,リーブ
漆塗り,ウルシヌリ
音源,オンゲン
女卑,ジョヒ
男尊,ダンソン
鍵盤,ケンバン
勤行,ゴンギョウ
トルク,トルク
旧友,キュウユウ
茶番,チャバン
わだかまり,ワダカマリ
猫背,ネコゼ
ウィル,ウィル
ドタバタ,ドタバタ
えくぼ,エクボ
官舎,カンシャ
ふ,フ
漁撈,ギョロウ
預貯金,ヨチョキン
小径,ショウケイ
敷石,シキイシ
次兄,ジケイ
パステル,パステル
置き場,オキバ
トロール,トロール
ニューロン,ニューロン
トラベル,トラベル
靴底,クツゾコ
ふ化,フカ
野草,ヤソウ
しらふ,シラフ
恥じらい,ハジライ
古い,フルイ
リキュール,リキュール
低額,テイガク
無菌,ムキン
ナット,ナット
ＤＦ,ディーエフ
衆人,シュウジン
心根,ココロネ
釣りざお,ツリザオ
ならく,ナラク
足かけ,アシカケ
母語,ボゴ
商館,ショウカン
勤め人,ツトメニン
乳製,ニュウセイ
猛暑,モウショ
偶像,グウゾウ
石造,セキゾウ
セグメント,セグメント
金星,キンボシ
濃淡,ノウタン
大著,タイチョ
英仏,エイフツ
ブロッコリー,ブロッコリー
ウド,ウド
庭師,ニワシ
おごり,オゴリ
リムジン,リムジン
労作,ロウサク
過不足,カフソク
前歴,ゼンレキ
別館,ベッカン
戒め,イマシメ
ビーズ,ビーズ
心性,シンセイ
インフォームド,インフォームド
知ったか,シッタカ
ＶＨＳ,ブイエイチエス
無類,ムルイ
釣り針,ツリバリ
敵方,テキガタ
日給,ニッキュウ
ＡＡ,エーエー
機長,キチョウ
西端,セイタン
芸当,ゲイトウ
ガールフレンド,ガールフレンド
本紙,ホンシ
無双,ムソウ
震度,シンド
すい臓,スイゾウ
物知り,モノシリ
スランプ,スランプ
あれ,アレ
行当たり,イキアタリ
アイランド,アイランド
ＥＰ,イーピー
新社,シンシャ
曲面,キョクメン
各論,カクロン
国作り,クニツクリ
網,アミ
まちまち,マチマチ
機知,キチ
ウォッカ,ウォッカ
気道,キドウ
ぷり,プリ
桜ん坊,サクランボウ
財貨,ザイカ
浮足,ウキアシ
さえずり,サエズリ
今昔,コンジャク
毛髪,モウハツ
別邸,ベッテイ
道内,ドウナイ
深部,シンブ
主筆,シュヒツ
行く先,ユクサキ
小窓,コマド
ストライプ,ストライプ
ＦＲ,エフアール
末法,マッポウ
古川,フルカワ
サーフィン,サーフィン
トレーラー,トレーラー
平生,ヘイゼイ
以西,イセイ
指し物,サシモノ
政所,マンドコロ
メルヘン,メルヘン
秋冬,アキフユ
カンガルー,カンガルー
ニッチ,ニッチ
尖塔,セントウ
手榴,シュリュウ
寝床,ネドコ
シード,シード
おしどり,オシドリ
子羊,コヒツジ
行きづまり,イキヅマリ
鎮魂,チンコン
同数,ドウスウ
幻聴,ゲンチョウ
マンネリ,マンネリ
ほろ,ホロ
総帥,ソウスイ
負け組,マケグミ
授,ジュ
あやかし,アヤカシ
工科,コウカ
順風,ジュンプウ
彼我,ヒガ
不肖,フショウ
クマ,クマ
陣屋,ジンヤ
哀愁,アイシュウ
ときめき,トキメキ
貧窮,ヒンキュウ
補欠,ホケツ
暴挙,ボウキョ
きしみ,キシミ
プロレタリアート,プロレタリアート
スクリプト,スクリプト
治部,ジブ
神楽,カグラ
ハモ,ハモ
骨肉,コツニク
産油,サンユ
綿花,メンカ
したい,シタイ
護岸,ゴガン
国造,コクゾウ
よどみ,ヨドミ
羊飼い,ヒツジカイ
宗主,ソウシュ
摂食,セッショク
歯並び,ハナラビ
別姓,ベッセイ
参政,サンセイ
次点,ジテン
敵艦,テキカン
心療,シンリョウ
暴君,ボウクン
喪中,モチュウ
あい色,アイイロ
ウイル,ウイル
みぞれ,ミゾレ
卵黄,ランオウ
ミカン,ミカン
言いつけ,イイツケ
いたわり,イタワリ
シェルター,シェルター
リップ,リップ
コーポレーション,コーポレーション
ガッツ,ガッツ
滞り,トドコオリ
乳呑,チノミ
上目,ウワメ
予後,ヨゴ
性愛,セイアイ
ジュー,ジュー
ままごと,ママゴト
演壇,エンダン
美談,ビダン
ＦＤ,フロッピーディスク
草創,ソウソウ
独力,ドクリョク
奇想,キソウ
縁故,エンコ
体長,タイチョウ
刺青,シセイ
零下,レイカ
バッシング,バッシング
破棄,ハキ
矢じり,ヤジリ
遠因,エンイン
反共,ハンキョウ
バラード,バラード
ナッツ,ナッツ
小回り,コマワリ
乗り心地,ノリゴコチ
青み,アオミ
神体,シンタイ
隔壁,カクヘキ
トーナメント,トーナメント
人知,ジンチ
どよめき,ドヨメキ
愚行,グコウ
じつげつ,ジツゲツ
土豪,ドゴウ
きなこ,キナコ
毒素,ドクソ
上面,ジョウメン
陽明,ヨウメイ
検非違使,ケビイシ
しおり,シオリ
釜井,カマイ
精舎,ショウジャ
やみ市,ヤミイチ
オカルト,オカルト
域内,イキナイ
葬送,ソウソウ
度量,ドリョウ
なり,ナリ
引っ込み,ヒッコミ
時流,ジリュウ
エディション,エディション
ルックス,ルックス
つむじ風,ツムジカゼ
珍味,チンミ
パビリオン,パビリオン
メンタリティー,メンタリティー
いたるところ,イタルトコロ
逸品,イッピン
帝都,テイト
たく,タク
演芸,エンゲイ
大公,タイコウ
オゾン,オゾン
巨匠,キョショウ
敷物,シキモノ
特捜,トクソウ
ダイオード,ダイオード
バリケード,バリケード
立ち上がり,タチアガリ
大店,オオダナ
駅長,エキチョウ
鉄骨,テッコツ
老婆,ロウバ
初任,ショニン
基点,キテン
青蓮,ショウレン
土建,ドケン
不治,フジ
役柄,ヤクガラ
取り,トリ
チルドレン,チルドレン
後略,コウリャク
パラダイス,パラダイス
花柄,ハナガラ
エンター,エンター
気色,キショク
かがり火,カガリビ
手習い,テナライ
ヨモギ,ヨモギ
合名,ゴウメイ
心筋,シンキン
急病,キュウビョウ
メトロ,メトロ
妻女,サイジョ
丸印,マルジルシ
作り物,ツクリモノ
隊列,タイレツ
近来,キンライ
試料,シリョウ
適法,テキホウ
キャリー,キャリー
読み取り,ヨミトリ
赤旗,アカハタ
余波,ヨハ
夏季,カキ
割増,ワリマシ
若菜,ワカナ
かかりつけ,カカリツケ
空調,クウチョウ
ＩＳＤＮ,アイエスディーエヌ
ＧＷ,ゴールデンウィーク
適所,テキショ
内膜,ナイマク
着せる,キセル
be,ビィー
別れ際,ワカレギワ
中公,チュウコウ
ペテン,ペテン
虚像,キョゾウ
はいはい,ハイハイ
重箱,ジュウバコ
盲腸,モウチョウ
本源,ホンゲン
オリジナリティー,オリジナリティー
ヘド,ヘド
疑義,ギギ
しっくい,シックイ
練り,ネリ
酋長,シュウチョウ
銀山,ギンザン
漁,アサリ
廃藩,ハイハン
言霊,コトダマ
教理,キョウリ
魔神,マジン
積み木,ツミキ
報恩,ホウオン
通りがかり,トオリガカリ
がい然,ガイゼン
右利き,ミギキキ
植生,ショクセイ
芸名,ゲイメイ
こっくり,コックリ
レザー,レザー
デラ,デラ
カーニバル,カーニバル
伍長,ゴチョウ
機銃,キジュウ
大意,タイイ
巡り合わせ,メグリアワセ
マトリックス,マトリックス
御曹司,オンゾウシ
霊媒,レイバイ
空き巣,アキス
急用,キュウヨウ
船尾,センビ
ろうと,ロウト
賛意,サンイ
画伯,ガハク
舎人,トネリ
重油,ジュウユ
マッハ,マッハ
百合根,ユリネ
樟,クヌギ
スポーツマン,スポーツマン
それ,ソレ
白兵,ハクヘイ
風呂上がり,フロアガリ
テースト,テースト
秘法,ヒホウ
シュガー,シュガー
六方,ロッポウ
代役,ダイヤク
トランペット,トランペット
偽物,ニセモノ
グローバリズム,グローバリズム
弁舌,ベンゼツ
エデン,エデン
浅見,アザミ
野合,ヤゴウ
万丈,バンジョウ
淑女,シュクジョ
黄緑,キミドリ
プロポーション,プロポーション
岐路,キロ
ふ,フ
雨降り,アメフリ
儒,ジュ
プログラマー,プログラマー
廊,ロウ
逆境,ギャッキョウ
刀身,トウシン
両肩,リョウカタ
既知,キチ
抗日,コウニチ
キリキリ,キリキリ
残滓,ザンシ
邪気,ジャキ
常態,ジョウタイ
たしなみ,タシナミ
主将,シュショウ
古文,コブン
雲泥,ウンデイ
八重,ヤエ
外堀,ソトボリ
難病,ナンビョウ
樹林,ジュリン
管財,カンザイ
両耳,リョウジ
ショーツ,ショーツ
初見,ショケン
何度,ナンド
茶人,チャジン
所員,ショイン
二の足,ニノアシ
ギプス,ギプス
薬学,ヤクガク
ムカデ,ムカデ
ブルク,ブルク
ビーン,ビーン
訳注,ヤクチュウ
反旗,ハンキ
錦絵,ニシキエ
エタノール,エタノール
加瀬,カセ
如意,ニョイ
胸板,ムナイタ
バイオス,バイオス
バニラ,バニラ
プロモーション,プロモーション
マウンテン,マウンテン
ＩＳ,アイエス
コカイン,コカイン
アポ,アポ
ファシスト,ファシスト
バイアス,バイアス
ゆえん,ユエン
文例,ブンレイ
取り合わせ,トリアワセ
おく面,オクメン
国是,コクゼ
尾ひれ,オヒレ
戒厳,カイゲン
ニス,ニス
支線,シセン
ＧＰ,ジーピー
外道,ゲドウ
風当たり,カゼアタリ
ハイム,ハイム
職歴,ショクレキ
誤報,ゴホウ
いけす,イケス
フェラチオ,フェラチオ
具象,グショウ
国事,コクジ
国粋,コクスイ
すり鉢,スリバチ
風速,フウソク
血痕,ケッコン
正念,ショウネン
打席,ダセキ
ノスタルジア,ノスタルジア
染料,センリョウ
寸分,スンブン
処世,ショセイ
腰巻き,コシマキ
ゲージ,ゲージ
丸裸,マルハダカ
打球,ダキュウ
本科,ホンカ
スパン,スパン
芸大,ゲイダイ
インディーズ,インディーズ
焦げ,コゲ
令状,レイジョウ
五山,ゴサン
弱腰,ヨワゴシ
バーテン,バーテン
太守,タイシュ
舗道,ホドウ
首班,シュハン
紋付き,モンツキ
プラカード,プラカード
店名,テンメイ
ＬＡ,エルエー
政敵,セイテキ
湿疹,シッシン
アクリル,アクリル
主著,シュチョ
猛獣,モウジュウ
女形,オヤマ
地異,チイ
天変,テンペン
言下,ゲンカ
薄紫,ウスムラサキ
ペイン,ペイン
両輪,リョウリン
エントロピー,エントロピー
手動,シュドウ
牛どん,ギュウドン
流離,リュウリ
木枠,キワク
弾道,ダンドウ
ポストモダン,ポストモダン
ニヒリズム,ニヒリズム
島内,トウナイ
滑り,スベリ
光速,コウソク
一筆,イッピツ
地租,チソ
でっち上げ,デッチアゲ
舷側,ゲンソク
宮仕え,ミヤヅカエ
土用,ドヨウ
ペンシル,ペンシル
葉掘り,ハホリ
各藩,カクハン
ＯＡ,オーエー
リソース,リソース
治験,チケン
弟妹,テイマイ
捕,ホ
風説,フウセツ
カフェテリア,カフェテリア
国史,コクシ
執政,シッセイ
神託,シンタク
Ｆ,フッソ
代数,ダイスウ
語法,ゴホウ
はけ口,ハケグチ
中道,チュウドウ
半期,ハンキ
卦,ケ
オーディション,オーディション
経文,キョウモン
波間,ナミマ
御霊,ミタマ
神人,シンジン
薄荷,ハッカ
捨て場,ステバ
病因,ビョウイン
ヌー,ヌー
風光,フウコウ
摂氏,セッシ
ビク,ビク
しぼり,シボリ
ハエ,ハエ
エレクトロニクス,エレクトロニクス
譜代,フダイ
同量,ドウリョウ
せせらぎ,セセラギ
掌中,ショウチュウ
サトイモ,サトイモ
祝言,シュウゲン
木片,モクヘン
エキス,エキス
減価,ゲンカ
見回り,ミマワリ
プレース,プレース
想念,ソウネン
荒木,アラキ
そっちのけ,ソッチノケ
旧幕,キュウバク
健診,ケンシン
日笠,ヒガサ
原野,ゲンヤ
片田舎,カタイナカ
ヘッドホン,ヘッドホン
クレープ,クレープ
地勢,チセイ
炭焼き,スミヤキ
鳥獣,チョウジュウ
紙おむつ,カミオムツ
セクト,セクト
若殿,ワカトノ
曲目,キョクモク
愚か者,オロカモノ
難聴,ナンチョウ
パッチ,パッチ
メッセ,メッセ
聞き耳,キキミミ
実弟,ジッテイ
ステッカー,ステッカー
遊び心,アソビゴコロ
ポートフォリオ,ポートフォリオ
使い手,ツカイテ
ももひき,モモヒキ
コネクション,コネクション
弾正,ダンジョウ
全社,ゼンシャ
バクテリア,バクテリア
遠縁,トオエン
領国,リョウゴク
半,ハン
コント,コント
謀,ハカリゴト
血気,ケッキ
人違い,ヒトチガイ
乳母車,ウバグルマ
軽食,ケイショク
雑事,ザツジ
フランチャイズ,フランチャイズ
見殺し,ミゴロシ
禁令,キンレイ
手間暇,テマヒマ
そう,ソウ
曲名,キョクメイ
接頭,セットウ
卒中,ソッチュウ
げんこつ,ゲンコツ
珠玉,シュギョク
兵営,ヘイエイ
網戸,アミド
美点,ビテン
初明,ハツアキ
脱サラ,ダツサラ
クロム,クロム
per,パー
小額,ショウガク
日和見,ヒヨリミ
職制,ショクセイ
たく,タク
ボン,ボン
常道,ジョウドウ
他殺,タサツ
同型,ドウケイ
ネズミ捕り,ネズミトリ
討幕,トウバク
男優,ダンユウ
導管,ドウカン
カスタム,カスタム
自腹,ジバラ
砂場,スナバ
読み,ヨミ
酒肴,シュコウ
法衣,ホウイ
字句,ジク
病身,ビョウシン
初もうで,ハツモウデ
シャンデリア,シャンデリア
一本,イッポン
不義,フギ
端々,ハシバシ
腸内,チョウナイ
無味,ムミ
腹ばい,ハラバイ
おしぼり,オシボリ
言外,ゲンガイ
パルス,パルス
潤滑,ジュンカツ
兵曹,ヘイソウ
生糸,キイト
貞操,テイソウ
ファインダー,ファインダー
小論,ショウロン
行楽,コウラク
ウイット,ウイット
沿道,エンドウ
女工,ジョコウ
目白,メジロ
煮込み,ニコミ
切る,キル
かんな,カンナ
財形,ザイケイ
中段,チュウダン
プラチナ,プラチナ
尖端,センタン
悠久,ユウキュウ
土中,ドチュウ
鼻腔,ビコウ
洋学,ヨウガク
パース,パース
数行,スウコウ
ワークショップ,ワークショップ
軍配,グンバイ
山人,サンジン
ＳＯＳ,エスオーエス
野原,ヤワラ
弟分,オトウトブン
後手,ゴテ
ダイアローグ,ダイアローグ
馬,ウマ
ブログ,ブログ
仏語,フツゴ
白昼,ハクチュウ
オリエンタル,オリエンタル
郷士,ゴウシ
刃先,ハサキ
祝辞,シュクジ
コーポレート,コーポレート
くだ,クダ
居丈,イタケ
流刑,ルケイ
火器,カキ
血流,ケツリュウ
アタッシュ,アタッシュ
論客,ロンカク
単品,タンピン
茶入れ,チャイレ
公人,コウジン
進取,シンシュ
聞き書き,キキガキ
金目,カネメ
赤土,アカツチ
中州,ナカス
アナゴ,アナゴ
火の粉,ヒノコ
艦首,カンシュ
フルート,フルート
古物,コブツ
凹,オウ
通辞,ツウジ
滑車,カッシャ
近在,キンザイ
政事,セイジ
コープ,コープ
そうぼう,ソウボウ
強権,キョウケン
鉄線,テッセン
犬猫,イヌネコ
ＷＤ,ダブルディー
分科,ブンカ
諸般,ショハン
エレキ,エレキ
かんざし,カンザシ
稚魚,チギョ
剣士,ケンシ
童顔,ドウガン
被写,ヒシャ
両用,リョウヨウ
川底,カワゾコ
松竹,ショウチク
陰暦,インレキ
防弾,ボウダン
土偶,ドグウ
メイド,メイド
自暴,ジボウ
両県,リョウケン
家紋,カモン
オブジェ,オブジェ
摩尼,マニ
バイリンガル,バイリンガル
ヒッピー,ヒッピー
ミツバチ,ミツバチ
ハチの巣,ハチノス
力仕事,チカラシゴト
本分,ホンブン
ガードレール,ガードレール
赤身,アカミ
話法,ワホウ
ゲットー,ゲットー
お好み焼き,オコノミヤキ
法典,ホウテン
くい,クイ
川筋,カワスジ
神祇,ジンギ
起こり,オコリ
お祭り騒ぎ,オマツリサワギ
陣形,ジンケイ
立教,リッキョウ
回船,カイセン
同家,ドウケ
下僕,ゲボク
コイル,コイル
奥義,オウギ
飲み薬,ノミグスリ
枇杷,ビワ
足並み,アシナミ
廃案,ハイアン
天敵,テンテキ
パースペクティブ,パースペクティブ
散り散り,チリヂリ
落花,ラッカ
身の丈,ミノタケ
ＦＡ,エフエー
残雪,ザンセツ
アベック,アベック
構文,コウブン
ちょっかい,チョッカイ
守旧,シュキュウ
綱引き,ツナヒキ
三女,サンジョ
ハイツ,ハイツ
負い目,オイメ
涼,リョウ
尽,ジン
不戦,フセン
本地,ホンジ
設,セツ
とばっちり,トバッチリ
聖教,セイキョウ
たわし,タワシ
在地,ザイチ
涙声,ナミダゴエ
アジト,アジト
メシア,メシア
政友,セイユウ
秋月,シュウゲツ
せめぎ合い,セメギアイ
終局,シュウキョク
だま,ダマ
アクア,アクア
敵地,テキチ
名医,メイイ
東口,ヒガシグチ
握り飯,ニギリメシ
シャーベット,シャーベット
砂嵐,スナアラシ
虚勢,キョセイ
地判,チハン
フライド,フライド
識字,シキジ
適,テキ
律法,リッポウ
特命,トクメイ
ちょうつがい,チョウツガイ
コールド,コールド
底なし,ソコナシ
墳墓,フンボ
スンナ,スンナ
ＬＳＤ,エルエスディー
楡,ニレ
水くみ,ミズクミ
美形,ビケイ
佐幕,サバク
全校,ゼンコウ
千野,チノ
全景,ゼンケイ
スマイル,スマイル
出し物,ダシモノ
語感,ゴカン
苦肉,クニク
ポプラ,ポプラ
呵責,カシャク
手指,シュシ
下働き,シタバタラキ
麦茶,ムギチャ
傘,カサ
農道,ノウドウ
創世,ソウセイ
あごひげ,アゴヒゲ
馬蹄,バテイ
幼女,ヨウジョ
引き落とし,ヒキオトシ
鶴亀,ツルカメ
馬具,バグ
そん色,ソンショク
インク,インク
かけ事,カケゴト
残り物,ノコリモノ
家裁,カサイ
雑穀,ザッコク
ダチョウ,ダチョウ
ウズラ,ウズラ
勇者,ユウシャ
先帝,センテイ
一神,イッシン
滋養,ジヨウ
あおば,アオバ
きこり,キコリ
管弦,カンゲン
参宮,サングウ
放し飼い,ハナシガイ
中興,チュウコウ
貸し借り,カシカリ
新芽,シンメ
ルーフ,ルーフ
孫娘,マゴムスメ
不慮,フリョ
湿り気,シメリケ
寮生,リョウセイ
安宿,ヤスヤド
突端,トッタン
日持ち,ヒモチ
バンパー,バンパー
国情,コクジョウ
バーガー,バーガー
多義,タギ
隠れん坊,カクレンボウ
左前,サゼン
球形,キュウケイ
東岸,トウガン
家宅,カタク
裏技,ウラワザ
正道,セイドウ
全幅,ゼンプク
数え年,カゾエドシ
ファクシミリ,ファクシミリ
私欲,シヨク
花婿,ハナムコ
ピンポン,ピンポン
風力,フウリョク
勅許,チョッキョ
破れ,ヤブレ
幼名,ヨウメイ
ほっぺ,ホッペ
神通,ジンズウ
子音,シイン
欲情,ヨクジョウ
はしがき,ハシガキ
五月女,サオトメ
亡者,モウジャ
後裔,コウエイ
オムライス,オムライス
パノラマ,パノラマ
天幕,テンマク
奉書,ホウショ
アロマ,アロマ
錠剤,ジョウザイ
勇,ユウ
死神,シニガミ
機織り,ハタオリ
行革,ギョウカク
厚意,コウイ
プライマリー,プライマリー
番犬,バンケン
足裏,アシウラ
面上,メンジョウ
教区,キョウク
空欄,クウラン
しり,シリ
バラモン,バラモン
陣容,ジンヨウ
ラボ,ラボ
三進,サッチ
遊山,ユサン
エンディング,エンディング
後天,コウテン
皮下,ヒカ
飯場,ハンバ
書き付け,カキツケ
手押し,テオシ
イデア,イデア
乙姫,オトヒメ
銃身,ジュウシン
サックス,サックス
ピンセット,ピンセット
旅路,タビジ
スーパースター,スーパースター
なでしこ,ナデシコ
不協,フキョウ
船主,センシュ
やり口,ヤリクチ
穀,コク
底面,テイメン
白馬,ハクバ
ゲラ,ゲラ
穴ぐら,アナグラ
縫い目,ヌイメ
一髪,イッパツ
農奴,ノウド
人馬,ジンバ
ねぎらい,ネギライ
高祖,コウソ
ペリカン,ペリカン
暗室,アンシツ
リレーション,リレーション
裸身,ラシン
濃霧,ノウム
艦砲,カンポウ
頭皮,トウヒ
地酒,ジザケ
一たまり,ヒトタマリ
当夜,トウヤ
角材,カクザイ
硝酸,ショウサン
払い込み,ハライコミ
フロラ,フロラ
マスコット,マスコット
無策,ムサク
タンカー,タンカー
レスリング,レスリング
可動,カドウ
言い合い,イイアイ
末路,マツロ
折りたたみ,オリタタミ
欧,オウ
北伐,ホクバツ
スペル,スペル
客車,キャクシャ
ナノ,ナノ
名文,メイブン
モンペ,モンペ
銃剣,ジュウケン
開明,カイメイ
十二指腸,ジュウニシチョウ
勇士,ユウシ
売り掛け,ウリカケ
ゲイン,ゲイン
先鞭,センベン
ＰＨＳ,ピーエイチエス
手相,テソウ
神国,シンコク
激流,ゲキリュウ
子作り,コヅクリ
ハント,ハント
ピック,ピック
金貨,キンカ
恩給,オンキュウ
ボンネット,ボンネット
音階,オンカイ
ＴＡ,ティーエー
バカンス,バカンス
青紫,アオムラサキ
官制,カンセイ
適量,テキリョウ
紅色,コウショク
急須,キュウス
マージン,マージン
スペクトル,スペクトル
かたびら,カタビラ
書体,ショタイ
末子,バッシ
社屋,シャオク
同位,ドウイ
現業,ゲンギョウ
博愛,ハクアイ
ゴルファー,ゴルファー
おしめ,オシメ
水爆,スイバク
ブツブツ,ブツブツ
線量,センリョウ
門内,モンナイ
誌上,シジョウ
がけっぷち,ガケップチ
代々,ダイダイ
金縛り,カナシバリ
シリンダー,シリンダー
会派,カイハ
街区,ガイク
殖産,ショクサン
わらべ歌,ワラベウタ
別棟,ベットウ
人士,ジンシ
人だかり,ヒトダカリ
壮士,ソウシ
全巻,ゼンカン
原木,ゲンボク
溜まり場,タマリバ
繰り越し,クリコシ
聞き覚え,キキオボエ
風鈴,フウリン
エコノミスト,エコノミスト
かげろう,カゲロウ
クレヨン,クレヨン
誰彼,ダレカレ
土塁,ドルイ
爆薬,バクヤク
受け売り,ウケウリ
神前,シンゼン
采女,ウネメ
バッティング,バッティング
霊場,レイジョウ
地政,チセイ
抜き差し,ヌキサシ
中腰,チュウゴシ
寝具,シング
ダントツ,ダントツ
トナカイ,トナカイ
片時,カタトキ
牧歌,ボッカ
パープル,パープル
突っ張り,ツッパリ
アンプ,アンプ
北岸,ホクガン
ひじ掛け,ヒジカケ
反物,タンモノ
ヒグラシ,ヒグラシ
磁力,ジリョク
痩身,ソウシン
ラバー,ラバー
さす,サス
熱情,ネツジョウ
ニット,ニット
酒類,シュルイ
銃砲,ジュウホウ
花盛り,ハナザカリ
大聖,タイセイ
扶桑,フソウ
リアクション,リアクション
木枯らし,コガラシ
マーガリン,マーガリン
表皮,ヒョウヒ
ヘッダー,ヘッダー
土俗,ドゾク
海綿,カイメン
型紙,カタガミ
できたて,デキタテ
至高,シコウ
難癖,ナンクセ
口吻,コウフン
異状,イジョウ
八卦,ハッケ
ケースワーカー,ケースワーカー
夜話,ヤワ
字幕,ジマク
ピリオド,ピリオド
木彫り,キボリ
子爵,シシャク
無上,ムジョウ
漏,ロウ
エキストラ,エキストラ
灸,キュウ
牝馬,ヒンバ
典拠,テンキョ
台車,ダイシャ
プラ,プラ
私塾,シジュク
座右,ザユウ
甲乙,コウオツ
羽ぶり,ハブリ
焦土,ショウド
まがたま,マガタマ
鼻緒,ハナオ
皮革,ヒカク
アリア,アリア
適材,テキザイ
悪玉,アクダマ
誤字,ゴジ
右方,ウホウ
心肺,シンパイ
中井,ナカイ
橙色,ダイダイイロ
ファイアーウォール,ファイアーウォール
旅団,リョダン
大の字,ダイノジ
赤ら顔,アカラガオ
防風,ボウフウ
特需,トクジュ
愛馬,アイバ
体様,タイヨウ
犬,イヌ
群島,グントウ
残額,ザンガク
新装,シンソウ
戦功,センコウ
弱火,ヨワビ
炊きたて,タキタテ
末席,マッセキ
付きもの,ツキモノ
生え際,ハエギワ
弔い,トムライ
真性,シンセイ
四ツ木,ヨツギ
門戸,モンド
チャンポン,チャンポン
君臣,クンシン
末寺,マツジ
声色,コワイロ
白亜,ハクア
紡織,ボウショク
フロン,フロン
気球,キキュウ
フェース,フェース
骨抜き,ホネヌキ
桜花,オウカ
前言,ゼンゲン
美観,ビカン
銃器,ジュウキ
毛筆,モウヒツ
市町村長,シチョウソンチョウ
アブ,アブ
異種,イシュ
手製,テセイ
クラッカー,クラッカー
首級,シュキュウ
肩ごし,カタゴシ
表側,オモテガワ
インターフェース,インターフェース
暴徒,ボウト
風雪,フウセツ
サスペンス,サスペンス
同県,ドウケン
すみ分け,スミワケ
こぼれ,コボレ
山海,サンカイ
妖術,ヨウジュツ
原語,ゲンゴ
門口,カドグチ
死生,シセイ
しかじか,シカジカ
似非,エセ
山桜,ヤマザクラ
ベニヤ,ベニヤ
定宿,ジョウヤド
水場,ミズバ
耳鳴り,ミミナリ
ステレオタイプ,ステレオタイプ
初夜,ショヤ
渡し船,ワタシブネ
見切り,ミキリ
県会,ケンカイ
寒暖,カンダン
船宿,フナヤド
女手,オンナデ
鼻息,ハナイキ
濃紺,ノウコン
くくり,ククリ
ニベ,ニベ
ミール,ミール
ＤＳ,ディーエス
近傍,キンボウ
帝室,テイシツ
千人,センニン
堂上,ドウジョウ
上帝,ジョウテイ
プロトコル,プロトコル
バーテンダー,バーテンダー
院政,インセイ
版元,ハンモト
メチル,メチル
流氷,リュウヒョウ
アンサンブル,アンサンブル
絞首,コウシュ
絵馬,エマ
すい星,スイセイ
外向,ガイコウ
折り込み,オリコミ
枯れ木,カレキ
後ろ脚,ウシロアシ
死に際,シニギワ
は,ハ
神木,シンボク
拾遺,シュウイ
鉄路,テツロ
気勢,キセイ
寺領,ジリョウ
もつれ,モツレ
曇り空,クモリゾラ
帰りがけ,カエリガケ
やり場,ヤリバ
一幕,ヒトマク
枢密,スウミツ
くい,クイ
ポーク,ポーク
行状,ギョウジョウ
威風,イフウ
口づけ,クチヅケ
難色,ナンショク
左官,サカン
綿入れ,ワタイレ
定性,テイセイ
多妻,タサイ
